filename,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,entropy_0,entropy_45,entropy_90,entropy_135,asm_0,asm_45,asm_90,asm_135
file_3176,-180584120,425547625,138383392,-819065427,176920020,169371741,232313160,164228009,13875.68501055937,23392.910805625976,13622.188044561883,22766.604820142325,8282,1574279,8207,1571570,0.9999999999999671,0.9999999999999192,0.9999999999998884,0.9999999999999148,-11702649.893655574,-9235914.887314007,-11596673.228354419,-9222554.558188379,8282,1574279,8207,1571570
file_3175,757855,591283327,460388722,-665321651,178092255,170253227,234295020,165808531,14646.875523879804,24158.205346889008,12021.42340751352,23049.373940777452,8288,1602617,8254,1602092,0.9999999999999465,0.9999999999999453,0.9999999999999469,0.9999999999999503,-11711128.026879666,-9278884.72383603,-11663085.271943143,-9285773.644720186,8288,1602617,8254,1602092
file_3178,1205281461,613914746,-1658429229,1165693226,251075805,175145844,241780545,182761592,28757.62902949135,22373.811513699377,26310.5209483206,15044.302829640365,9747,1630688,9707,1629358,0.9999999999999297,0.999999999999933,0.9999999999999519,0.9999999999999408,-13772727.42253814,-9663087.035266627,-13716206.534377525,-9653735.775878573,9747,1630688,9707,1629358
file_3177,1868731792,809579551,235014876,507516810,237738540,180757173,246059700,174203448,28120.44741297573,15268.168208507246,28600.466365741533,21340.551603438376,9616,1611476,9583,1607755,0.9999999999999447,0.9999999999999318,0.9999999999999273,0.9999999999999264,-13587621.513812123,-9601237.430446457,-13540991.781079615,-9595381.075022463,9616,1611476,9583,1607755
file_3180,-742186427,-893820489,-1270213907,-1806464576,53865945,35244021,56970825,52914706,10537.174183075183,8677.227709483059,5461.08867666875,6730.533588360758,2604,469253,2604,470352,0.9999999999996116,0.9999999999997239,0.9999999999996392,0.9999999999991691,-3679509.8192561115,-2851666.7054134444,-3679509.8192561115,-2860672.5713655897,2604,469253,2604,470352
file_3179,626344251,443134465,1324132117,876300581,247529265,173947899,235538145,181072227,28375.594465534203,21522.443787770288,28413.517374832692,15154.528141217757,9597,1609933,9576,1610799,0.999999999999974,0.9999999999999469,0.9999999999999227,0.9999999999999253,-13560774.09193583,-9601971.592611706,-13531100.625651507,-9605508.616198229,9597,1609933,9576,1610799
file_3181,-1192588847,-1764045661,-656709407,-814629872,57306405,52988405,54398895,35644192,5754.391426605037,7247.977348178098,10142.832063383585,8780.001864374382,2603,476738,2603,477938,0.9999999999996498,0.9999999999991521,0.9999999999991874,0.9999999999994464,-3678096.797052096,-2846502.1538352678,-3678096.797052096,-2850967.6131110685,2603,476738,2603,477938
file_3182,-537344162,-520980481,-705791042,-885062719,61728870,58859275,53847330,36107305,5273.952356990475,6724.15368109796,10644.055277774969,9519.003315969092,2729,486706,2598,486606,0.9999999999993072,0.9999999999994079,0.9999999999996055,0.9999999999997673,-3856137.594758037,-2992179.5624931646,-3671031.686032019,-2987977.47447672,2729,486706,2598,486606
file_3183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0,0,0,0
file_3184,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0,0,0,0
file_3186,-1179984201,798701268,-721527352,991302405,184504995,133006406,204217770,178599853,24188.987782408447,29213.519060670726,26549.64858616077,15220.048650769322,8663,1620459,8656,1622623,0.9999999999999458,0.9999999999999536,0.9999999999999436,0.9999999999999273,-12241011.353385443,-9470147.933689227,-12231120.197957335,-9471789.845203348,8663,1620459,8656,1622623
file_3188,1096846283,1917124044,-1443771246,829439653,212930865,182989212,182885490,133758753,25763.49975437751,14928.326396741566,23314.542136500004,29853.798215656858,8848,1618618,8618,1618043,0.9999999999999377,0.9999999999999265,0.9999999999999624,0.9999999999999567,-12502420.461128293,-9571410.725385727,-12177425.35420475,-9556765.294463903,8848,1618618,8618,1618043
file_3187,-299920552,1032713195,-1049413746,1057769813,206479110,178975547,185017800,134559503,25629.974849433773,15404.32927207243,24253.20850333078,27368.523679397385,8708,1611381,8683,1614692,0.9999999999999419,0.9999999999999254,0.9999999999999443,0.9999999999999591,-12304597.352566136,-9488636.52376362,-12269271.797465751,-9502908.609282548,8708,1611381,8683,1614692
file_3185,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0,0,0,0
file_3189,499105122,-664188537,-1550071562,1923966126,106168740,79338011,74281500,91388270,13544.40955247811,14484.264228868395,15325.811460102903,12456.436472108891,4579,974959,4579,974231,0.9999999999998768,0.9999999999999196,0.9999999999999376,0.999999999999903,-6470228.672186534,-5596830.585185708,-6470228.672186534,-5596666.919398962,4579,974959,4579,974231
file_3190,-1464741932,2037995258,490600872,-669684003,74878710,92119458,106350300,79586101,15336.070599512857,12311.190719417911,12945.911194206807,15415.916055202497,4599,972749,4597,972674,0.9999999999999368,0.9999999999999079,0.9999999999998432,0.9999999999998265,-6498489.116266842,-5626149.94925527,-6495663.071858811,-5626374.573074557,4599,972749,4597,972674
file_3191,-1580563187,1942437036,528860562,-689621933,74081325,91219962,106052970,79052641,14270.211004468703,12917.562688518672,12988.930823494306,14467.322302466215,4566,983620,4563,982660,0.9999999999998468,0.9999999999998369,0.9999999999998789,0.999999999999923,-6451859.383534334,-5566703.525983167,-6447620.316922287,-5566563.620386095,4566,983620,4563,982660
file_3192,1159079036,-1441237290,1247585965,251276675,148334520,134574012,168041175,142068209,18908.397297813633,19204.896028310504,19264.22264169627,20813.368192575603,7304,1481554,7292,1482163,0.9999999999999364,0.9999999999999404,0.9999999999999214,0.9999999999999295,-10320714.178128509,-8512301.76305831,-10303757.911680324,-8533762.131185673,7304,1481554,7292,1482163
file_3193,1744156900,307108474,-1357266830,-234484996,172093890,143394752,156710250,140625278,20564.2004652699,20674.184321998637,18334.16093015273,17434.48616227691,7479,1487806,7466,1491811,0.99999999999994,0.9999999999999246,0.9999999999999315,0.9999999999999178,-10567993.063831205,-8677693.002543628,-10549623.775179004,-8688862.11200976,7479,1487806,7466,1491811
file_3196,-308311071,60199071,-1035909456,242129611,173906685,140555733,174275160,140697025,16013.374133398658,13427.551669333185,16460.084645547526,13691.165414160989,6995,1263637,6972,1260039,0.9999999999998943,0.9999999999999,0.9999999999999183,0.9999999999998967,-9884090.317087749,-7521273.078208711,-9851590.806395395,-7503084.541984203,6995,1263637,6972,1260039
file_3194,-1825771191,1353950834,998449691,-1301825659,175583565,147589798,147889035,136210615,19184.948988356384,20163.39268867536,18601.448412759597,19633.862286128908,7519,1502521,7308,1500769,0.9999999999999115,0.9999999999999302,0.9999999999999531,0.9999999999999513,-10624513.95199182,-8667799.741662148,-10326366.26694457,-8656459.43762612,7519,1502521,7308,1500769
file_3198,-1344158048,1873910715,-1174780926,1453894268,217339050,154339021,185112150,146358412,21961.588013213892,20581.969067062477,32603.894064384902,20889.504181915465,8158,1497787,8139,1495647,0.9999999999999089,0.9999999999999022,0.9999999999999256,0.9999999999999223,-11527435.140357664,-8706094.762681665,-11500587.718481371,-8693672.024043713,8158,1497787,8139,1495647
file_3197,-326998236,-15216801,-930356286,474090529,173703960,140118905,174941730,142041077,16056.311596815407,11862.514024574906,14600.628778139684,13044.173608113326,6997,1253308,6991,1256792,0.999999999999912,0.9999999999998823,0.9999999999998788,0.9999999999998833,-9886916.36149578,-7527587.898167229,-9878438.228271687,-7549313.493459531,6997,1253308,6991,1256792
file_3195,-642789726,555262068,-194984991,126122611,176423790,142564790,174453405,141221091,15748.770712528742,13655.815198694932,15914.492775886834,13448.86032189229,7041,1264293,7020,1264968,0.9999999999998781,0.9999999999998849,0.999999999999903,0.9999999999999,-9949089.338472458,-7567660.02466167,-9919415.872188134,-7565195.734930736,7041,1264293,7020,1264968
file_3199,-1356470466,1178680523,-616029518,1935334761,184793910,145003501,219564690,154148623,32794.17256935279,21342.10879207457,21074.13870806985,21207.732305427253,8193,1496258,8153,1495374,0.9999999999999193,0.9999999999999153,0.9999999999999215,0.9999999999999345,-11576890.917498203,-8672162.67539585,-11520370.029337587,-8670009.792056397,8193,1496258,8153,1495374
file_3200,-1420720521,1447497135,-1704031388,1797079774,184115355,146681993,215762130,154086830,33508.125796534754,21117.66894422551,22216.972556492918,20336.855183259788,8145,1490051,8127,1491187,0.9999999999999502,0.9999999999999258,0.9999999999999121,0.999999999999911,-11509065.851705464,-8710045.085289989,-11483631.452033186,-8713087.134171147,8145,1490051,8127,1491187
file_3201,-851218310,-1282561509,-218712482,-1996323231,130086720,70290857,70830840,88424533,7691.7484709018645,16558.81959861029,18446.116658968323,8507.327871475487,4421,782339,4413,781350,0.999999999999815,0.9999999999998965,0.9999999999999266,0.9999999999998642,-6246971.1639521,-4721326.799199027,-6235666.986319977,-4701824.098823751,4421,782339,4413,781350
file_3203,1235307463,-308091087,-733306055,-1298029414,78843195,96375333,130216515,70814420,18327.147290050827,8061.498808387288,7649.750458035619,17756.73123283651,4617,794377,4401,792437,0.9999999999997441,0.9999999999996948,0.99999999999981,0.9999999999999133,-6523923.515939119,-4869165.565115057,-6218710.719871792,-4854138.44386286,4617,794377,4401,792437
file_3202,-106510697,-2082926027,-1189478360,-1284418697,71147805,87846757,128487870,70038183,18694.316569016177,8400.019272621123,8044.656369749984,14987.722345124113,4402,785862,4400,788165,0.9999999999999116,0.9999999999998604,0.9999999999997078,0.9999999999996904,-6220123.742075807,-4682794.884915374,-6217297.697667777,-4695833.40445288,4402,785862,4400,788165
file_3204,548262234,-189061211,-921730654,2031210737,160268520,103806147,118374060,91888779,15964.173981190446,11313.506828048114,22531.783107912608,13784.23831085644,5874,1042470,5874,1041967,0.9999999999998751,0.9999999999998188,0.9999999999998028,0.9999999999997952,-8300092.426386482,-5795095.405531252,-8300092.426386482,-5797734.495544089,5874,1042470,5874,1041967
file_3206,-1068304399,1762696703,388369839,-107835962,117944895,90443881,159843945,104324796,21981.703240246767,14423.085593004575,15609.711130233072,11748.034653647554,5875,1046615,5870,1050458,0.999999999999934,0.999999999999906,0.9999999999998749,0.9999999999998216,-8301505.4485904975,-5775669.272884792,-8294440.3375704205,-5807687.319839233,5875,1046615,5870,1050458
file_3205,-728145619,2067472978,1005567249,-169852291,119926245,91986000,161983395,103833471,23168.702103433447,14994.149160912151,16038.02365431686,10257.049324437461,5940,1043778,5901,1039677,0.9999999999998029,0.9999999999997936,0.9999999999998473,0.9999999999998875,-8393351.891851498,-5820831.838333325,-8338244.025894898,-5789436.097065436,5940,1043778,5901,1039677
file_3207,580708180,593739082,16410519,1683747761,164848320,166664070,181452135,126455707,17945.77017202894,16015.094495861913,17642.344881861132,22411.720261248698,7455,1450543,7432,1452505,0.9999999999999442,0.9999999999999191,0.9999999999999323,0.9999999999999387,-10534080.530934835,-8398616.219743324,-10501581.02024248,-8406327.396585995,7455,1450543,7432,1452505
file_3208,-170566446,1398974910,191138560,455915682,179914230,124638890,162682350,165777892,19181.275231594762,22747.7353013628,17935.14655659907,15458.41744826432,7396,1457875,7394,1461958,0.9999999999999302,0.9999999999999392,0.9999999999999121,0.9999999999998629,-10450712.220897926,-8333819.401734752,-10447886.176489895,-8350500.131287143,7396,1457875,7394,1461958
file_3209,892257744,-1442755032,609578005,607659266,186550860,132181078,164982705,167548116,17563.497938765526,22441.871478529563,17862.665415840725,16443.324480698815,7562,1476864,7459,1473746,0.9999999999999126,0.9999999999999493,0.999999999999946,0.9999999999999291,-10685273.906764483,-8531938.735983264,-10539732.619750896,-8511159.82740382,7562,1476864,7459,1473746
file_3210,-1443255635,1686978813,-1854045081,-1024157910,144089025,118417725,152204655,102620884,16572.29661073299,5854.770813665471,23017.01102878714,17263.049751100443,6288,1088014,6257,1088225,0.9999999999999087,0.9999999999998713,0.9999999999998798,0.999999999999892,-8885083.618848858,-6475679.094445335,-8841279.93052438,-6489830.829653392,6288,1088014,6257,1088225
file_3213,-46486504,-1989049952,-1428722420,-498244518,111555870,94471620,122324010,64620646,5575.327297855892,3921.115400027987,4288.274367492337,8011.758303310763,3837,611948,3818,614570,0.9999999999996749,0.9999999999990905,0.9999999999994768,0.999999999999451,-5421766.196807104,-3659578.1069452614,-5394918.7749308115,-3681047.8396038166,3837,611948,3818,614570
file_3211,-679412061,-1044623960,311842555,-1566635283,158940225,103154438,152127645,123620295,22730.217136309442,17543.92824255984,16824.472454740375,6067.061415747271,6482,1095635,6481,1098242,0.9999999999998991,0.9999999999998871,0.9999999999998944,0.9999999999998291,-9159209.926427847,-6600992.702426872,-9157796.904223831,-6617342.418577589,6482,1095635,6481,1098242
file_3212,-1157327706,-1051596709,-1650177680,1547206804,155244000,101835907,142640880,117442740,22489.260608527977,17255.37111556899,16014.288922177364,5894.004481955895,6316,1082352,6224,1080035,0.9999999999998367,0.9999999999998797,0.9999999999999049,0.9999999999998753,-8924648.24056129,-6437804.297323167,-8794650.197791873,-6423499.184810259,6316,1082352,6224,1080035
file_3214,-911643875,-399949615,-134106034,-1543572791,125089485,65500809,111802710,96950143,4082.482851587042,8013.405525784222,5963.059228678808,3784.670067238864,3887,613423,3874,614013,0.999999999999481,0.9999999999994624,0.9999999999994524,0.9999999999992785,-5492417.307007874,-3739969.451062745,-5474048.018355674,-3740101.1355046364,3887,613423,3874,614013
file_3215,-1180810145,-745038817,-403454629,-1973867686,123397305,63480755,110047545,94561752,3957.6807087658044,7444.529403863351,5784.204400070013,4242.87242453349,3830,612603,3815,612551,0.9999999999995851,0.9999999999996474,0.9999999999996972,0.9999999999990864,-5411875.041378996,-3660944.523360343,-5390679.708318765,-3658462.935879076,3830,612603,3815,612551
file_3216,150468860,785778405,1332338782,-1007051869,286052370,189728401,255813960,223592457,33763.74705771075,30203.525897538973,22735.88021475727,15341.828344150372,11262,2038382,11208,2035975,0.9999999999999537,0.9999999999999538,0.9999999999999672,0.9999999999999613,-15913456.061621478,-11951586.197365897,-15837152.862604646,-11937374.942085931,11262,2038382,11208,2035975
file_3221,-716447240,672650492,-1759854199,188052886,134568600,106229914,113767485,99858702,13701.214833804794,5177.713631994566,7805.520236212708,8696.65152348942,5025,889960,4808,891275,0.9999999999998177,0.9999999999998126,0.9999999999998616,0.9999999999997967,-7100436.575177404,-5384655.7741660075,-6793810.756906061,-5395999.842565443,5025,889960,4808,891275
file_3219,-1509307009,183151299,-2090771780,68153018,115210275,99352825,127916670,103919816,7701.991685077086,8864.47485029694,12908.474360992403,5790.765240804677,4848,893335,4840,895440,0.9999999999998703,0.9999999999997838,0.9999999999997374,0.999999999999702,-6850331.645066678,-5329085.015538367,-6839027.467434554,-5355388.100282513,4848,893335,4840,895440
file_3218,-1300342419,-51589520,47849465,986711938,263384655,228094120,285232545,191184062,24284.142217555294,15910.153173840208,32975.217762056374,30461.61842299398,11393,2044974,11211,2043616,0.9999999999999681,0.9999999999999442,0.9999999999999701,0.9999999999999708,-16098561.970347496,-12043295.08327527,-15841391.929216692,-12035411.431896565,11393,2044974,11211,2043616
file_3217,-1671475029,-1095337595,37481930,904898553,260939205,223324627,285281250,189592511,22316.30784756631,15269.869991653351,32614.702519656417,30013.35253127547,11292,2037023,11252,2037894,0.9999999999999754,0.9999999999999574,0.9999999999999547,0.9999999999999698,-15955846.72774194,-11916610.26260211,-15899325.839581324,-11920600.206043074,11292,2037023,11252,2037894
file_3220,-1089515300,32038319,-49287934,1426955709,133685280,104445429,122244960,104928531,13449.228652069127,6337.675189306041,7928.623524676276,8976.903380661364,5010,894888,5005,892769,0.9999999999997363,0.9999999999997095,0.9999999999997639,0.9999999999997793,-7079241.242117173,-5470169.971783252,-7072176.131097096,-5455399.957295882,5010,894888,5005,892769
file_3222,-990032665,-493812979,1417278519,236877782,287592825,215431537,224558865,216639452,28815.701062663004,29362.95456400849,49191.12003848855,35970.27398714253,11719,2353777,11685,2352068,0.9999999999999617,0.9999999999999754,0.9999999999999787,0.999999999999975,-16559207.208856517,-13260754.212962536,-16511164.453919994,-13255898.64354802,11719,2353777,11685,2352068
file_3223,2102585919,271953495,-851270080,-235332296,228117645,216651987,288503430,216438182,46780.918075242174,35956.0214161572,29522.184104815806,28306.545173978167,11752,2353119,11742,2354209,0.9999999999999959,0.9999999999999796,0.9999999999999721,0.9999999999999764,-16605836.941589026,-13254743.472113322,-16591706.719548872,-13254798.076182697,11752,2353119,11742,2354209
file_3226,1721231114,1878196750,-829750635,2012208614,468745080,346359666,437765895,368768706,39627.45816699321,35480.70306006945,40121.89826419839,34801.895903679855,17648,3381991,17583,3379965,0.9999999999999993,0.9999999999999806,1.0000000000000373,0.9999999999999809,-24937015.856463846,-18865994.541559733,-24845169.413202845,-18846639.003374018,17648,3381991,17583,3379965
file_3230,-498132815,-151197372,-820542065,-1392252263,147483585,129813180,145945935,123562385,13730.523004534734,11211.123257158282,13575.467083046817,7564.593087505187,5815,1108132,5770,1106417,0.9999999999998843,0.9999999999999052,0.9999999999999151,0.9999999999999066,-8216724.116349573,-6554693.95681118,-8153138.11716888,-6536543.693920817,5815,1108132,5770,1106417
file_3225,-844328220,1859833327,1467142229,2013895103,438742290,368476187,467072025,346959659,41880.74906141556,35357.71602382499,39977.160216262055,36783.29080042744,17666,3393661,17611,3393953,1.0000000000000004,0.9999999999999778,0.9999999999999731,0.9999999999999849,-24962450.256136123,-18887189.699876934,-24884734.034915276,-18896594.304612044,17666,3393661,17611,3393953
file_3224,1545399699,213561789,-848779240,-433502597,225626805,216597089,287862360,215883619,48318.5737821016,34921.33495949549,29062.878864795235,28396.396209436673,11721,2331656,11704,2334357,0.9999999999999786,0.9999999999999661,0.9999999999999657,0.9999999999999656,-16562033.253264548,-13247205.887958607,-16538011.875796286,-13245925.992774393,11721,2331656,11704,2334357
file_3227,-2115759242,-1950646628,-1441646595,1857659693,470692770,348557726,436272615,368982137,39817.66419598117,35009.97906506602,44269.97055361649,35627.86806041281,17686,3398958,17621,3400925,0.999999999999978,0.9999999999999791,0.9999999999999793,0.999999999999988,-24990710.70021643,-18929618.123187803,-24898864.25695543,-18946223.9056915,17686,3398958,17621,3400925
file_3228,-841624190,-1380711092,-1106733155,-411836118,145937520,123533550,144530175,128814004,13532.607449682264,7459.490265350916,13923.023166209638,11688.295172501654,5773,1108605,5763,1109774,0.9999999999999184,0.9999999999999054,0.9999999999999133,0.9999999999998848,-8157377.183780926,-6530064.230765287,-8143246.961740772,-6544693.170398257,5773,1108605,5763,1109774
file_3229,-492142865,-541500103,-926125325,-898874770,147176565,128414839,145937775,126059734,13686.690279611741,11797.77171172023,13000.792570572494,7092.017272145555,5804,1109208,5804,1112924,0.9999999999999157,0.9999999999998885,0.9999999999997748,0.9999999999997662,-8201180.872105404,-6562851.712713741,-8201180.872105404,-6584038.965425337,5804,1109208,5804,1112924
file_3231,-1676651270,954938939,1438998146,91102350,148467120,117900649,141364350,131688708,16598.495530637545,13870.960261836972,16693.00603073534,17755.235463596542,6261,1205867,6241,1204012,0.9999999999998773,0.9999999999999127,0.9999999999999201,0.9999999999999013,-8846932.019340442,-7244206.585766995,-8818671.575260134,-7241646.844738759,6261,1205867,6241,1204012
file_3233,1712456576,23317557,-1751278550,896152184,143253900,131095261,147726600,117420690,17535.981893734635,17845.231091050602,15304.11638967796,13702.125926697307,6341,1219306,6240,1218241,0.9999999999998883,0.9999999999998397,0.999999999999881,0.9999999999999147,-8959973.795661675,-7225982.125087157,-8817258.553056119,-7225899.615302469,6341,1219306,6240,1218241
file_3234,1613061912,2133680319,-294973294,619007276,111376860,92026363,111191730,85648070,18468.17755882517,12422.62722125396,17716.85028138479,12521.055422145297,5239,982801,5236,983657,0.9999999999998737,0.9999999999998285,0.9999999999998087,0.9999999999998335,-7402823.326836701,-5650709.934896745,-7398584.260224654,-5654328.055866077,5239,982801,5236,983657
file_3235,-180961009,626585326,1709142087,-2034278290,111593865,85653832,111540825,92283648,16817.051134185574,11480.19589341407,17396.93284907701,13658.177262707359,5229,986910,5218,984330,0.9999999999998033,0.9999999999998378,0.9999999999998691,0.9999999999998633,-7388693.1047965465,-5637988.66014304,-7373149.860552377,-5638015.886947614,5229,986910,5218,984330
file_3232,1515996416,166215861,-1739970320,821948872,142142100,131936537,147974970,117176002,15712.960435279227,17286.65593839285,16688.327284338433,13885.063841960477,6247,1189772,6237,1189647,0.9999999999999155,0.999999999999944,0.9999999999999089,0.9999999999999146,-8827149.708484227,-7229954.949337605,-8813019.486444073,-7229364.934618075,6247,1189772,6237,1189647
file_3236,-281642149,743485741,1685887872,-2136259395,111361815,86391781,111703260,92260351,17797.292239915536,11670.745805341301,18398.92608584873,12595.038203180473,5249,982546,5239,982169,0.9999999999998729,0.999999999999887,0.9999999999998707,0.9999999999998301,-7416953.548876855,-5670810.158819344,-7402823.326836701,-5672160.2170344265,5249,982546,5239,982169
file_3237,676052933,2068562626,-1675863318,563520530,185617815,122234234,106929660,117010006,17441.67997358237,19274.959340694506,30861.32699008721,12251.13982541141,6574,1190261,6568,1190392,0.9999999999998701,0.9999999999998805,0.9999999999999294,0.999999999999881,-9289207.969197264,-7152285.019648652,-9280729.835973172,-7155832.8383706445,6574,1190261,6568,1190392
file_3238,-1675585878,699245369,548028143,1971057512,107168340,117767359,185147085,121495204,30806.901103681434,12572.120589280215,17551.790132390266,18952.284357005068,6590,1203753,6556,1199256,0.999999999999926,0.9999999999998781,0.9999999999998578,0.999999999999895,-9311816.32446151,-7157320.368459673,-9263773.569524987,-7123972.93550003,6590,1203753,6556,1199256
file_3239,-1782509928,263725860,523127648,2114126117,106032060,115259270,184917330,122153023,30827.771840033405,11721.782540801913,17688.136745328706,19564.16580992617,6539,1191881,6539,1194900,0.999999999999947,0.9999999999999181,0.9999999999998638,0.9999999999998759,-9239752.192056725,-7084868.273390045,-9239752.192056725,-7113300.833526869,6539,1191881,6539,1194900
file_3240,-1099883342,-742406194,703804079,-406317406,61338210,60443414,50240355,41051932,5738.415759266867,9305.678256862242,12209.694013457503,15020.769825520185,2955,608056,2946,608125,0.9999999999996179,0.9999999999996959,0.9999999999998259,0.9999999999998509,-4175480.6128655183,-3666546.9278283753,-4162763.4130293797,-3666706.800750093,2955,608056,2946,608125
file_3241,680824499,-436633455,-1175530877,-812464226,50234235,40932235,61052355,60246126,12580.552884907313,15237.535571113036,5897.594770038349,9330.682187023744,2960,601957,2960,602173,0.999999999999834,0.9999999999998567,0.9999999999997504,0.9999999999996045,-4182545.7238855953,-3679458.669477914,-4182545.7238855953,-3681480.577993607,2960,601957,2960,602173
file_3242,850537454,-160773436,-1059906992,-709101383,51555900,42200272,61573320,60855311,11474.66557124934,15577.365643447867,5955.006258089991,8929.438760965368,3004,621148,2966,620323,0.9999999999996221,0.9999999999996926,0.9999999999996266,0.9999999999996994,-4244718.700862273,-3698052.973394715,-4191023.8571096878,-3695184.59869263,3004,621148,2966,620323
file_3243,-1770868924,162376197,-1017589744,-1269751628,123698460,92990967,124650120,130083028,22146.776778473602,18552.45584602724,19613.738768855557,10676.7947258253,6111,1182479,6101,1181273,0.999999999999904,0.9999999999999438,0.9999999999999148,0.9999999999998989,-8634978.688738132,-7135877.8965017805,-8620848.466697978,-7130893.2336831475,6111,1182479,6101,1181273
file_3244,-993433084,-1295144887,-1839267574,231110163,124441020,129848509,123282300,93363589,19944.48323279624,10777.721460704379,21752.85256312171,17162.761329210814,6089,1168986,6086,1170012,0.9999999999999153,0.9999999999998934,0.9999999999999182,0.9999999999999265,-8603892.200249793,-7106696.818925454,-8599653.133637747,-7111758.851901974,6089,1168986,6086,1170012
file_3245,-777234649,-967127317,-1838560969,152252888,125897325,131371781,122988795,92770348,19747.52246648412,10270.862482846838,22585.636606474593,18744.355337696667,6116,1185760,6081,1185890,0.9999999999998959,0.9999999999998694,0.999999999999906,0.9999999999999472,-8642043.799758209,-7140727.536086051,-8592588.02261767,-7132257.322394015,6116,1185760,6081,1185890
file_3246,-1992971885,230052979,1741231031,-1769087347,125610705,81788337,131266605,114771929,25929.17362308207,21934.6048570839,21657.170938665153,10702.715562690471,5604,978734,5604,980217,0.9999999999998845,0.9999999999999027,0.9999999999998361,0.9999999999997564,-7918576.431302323,-5901037.328539932,-7918576.431302323,-5904328.04827083,5604,978734,5604,980217
file_3247,1777216631,-1899931411,-2030001965,196031082,131284455,114122325,125279715,81459104,21885.728895577315,10369.580651128386,25823.11320100181,22329.42453750177,5597,993068,5590,991711,0.9999999999998379,0.9999999999997556,0.9999999999998194,0.9999999999998778,-7908685.275874215,-5886618.127346403,-7898794.120446107,-5869371.796564684,5597,993068,5590,991711
file_3250,-1182582393,-2038082758,-1714003158,421311210,97532655,93999662,94328580,84023530,17888.385742370574,18733.35159590488,15604.77828882026,18902.19102205627,4871,972966,4864,975091,0.9999999999998903,0.9999999999998848,0.9999999999999029,0.999999999999909,-6882831.155759032,-5869890.498010791,-6872940.000330924,-5872609.961711177,4871,972966,4864,975091
file_3249,-1559519823,545781958,-1009138533,-2076924159,95470215,84667338,98319075,93924837,14705.673656488747,20826.16598227957,18494.83620274352,18273.08608238357,4899,987558,4895,985713,0.9999999999998284,0.9999999999998723,0.9999999999998865,0.9999999999998831,-6922395.777471463,-5884591.530759127,-6916743.688655402,-5874258.241756874,4899,987558,4895,985713
file_3251,-1019961243,-2117657001,-1571819493,629291196,98408325,93879255,95504895,85200760,17814.671767491192,18263.684140599747,14700.802047853327,20388.603203373645,4912,991288,4907,991463,0.9999999999998842,0.9999999999998341,0.9999999999998316,0.9999999999998797,-6940765.066123663,-5907813.670383862,-6933699.955103586,-5903380.257287072,4912,991288,4907,991463
file_3248,2011167146,-1532626125,2034663611,218221320,132679560,115778213,124499415,81870834,21522.352283201577,10451.897311828992,26051.72796878172,22287.415594869482,5619,973764,5576,976196,0.999999999999882,0.9999999999998266,0.9999999999998782,0.9999999999998993,-7939771.764362554,-5917284.7757891845,-7879011.809589892,-5934104.886429755,5619,973764,5576,976196
file_3252,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0,0,0,0
file_3253,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0,0,0,0
file_3254,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0,0,0,0
file_3255,282261025,-1024598777,1705897973,-399925458,181347585,169899865,215527785,171420184,25783.500624793644,21920.508976561214,26637.32980843072,23682.099828012273,8802,1742913,8802,1742681,0.9999999999999544,0.9999999999999576,0.999999999999941,0.9999999999999545,-12437421.439743584,-10016418.021943081,-12437421.439743584,-10015869.449801119,8802,1742913,8802,1742681
file_3257,1141840013,-1112312417,-315107075,-1082163865,212761545,168272019,178456395,169511697,26018.823142650068,24867.308288958233,26412.840630582727,22345.239017419593,8762,1741889,8762,1743642,0.9999999999999277,0.9999999999999328,0.9999999999999563,0.9999999999999561,-12380900.551582968,-9991954.973023675,-12380900.551582968,-10002978.914480394,8762,1741889,8762,1743642
file_3258,-2125667520,1065555908,-1545027930,952896628,423520320,343641722,428862570,321387984,47842.93600576694,31171.064485611114,44523.647009370325,43834.24252694255,17240,3288366,17195,3292182,0.9999999999999918,0.9999999999999745,0.9999999999999866,0.9999999999999851,-24360502.79722556,-18203164.28900817,-24296916.798044868,-18230257.005709972,17240,3288366,17195,3292182
