filename,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,entropy_0,entropy_45,entropy_90,entropy_135,asm_0,asm_45,asm_90,asm_135
file_1496,161767830635.59982,109901268327.04411,177999181386.99908,111181734672.11307,1073606171.3945456,840471915.4030685,1144577980.2147398,841309372.152935,113164.51033506545,71258.41928351816,97287.65447851078,72263.92311986026,1333774800.0,1069950300.0,1333774800.0,1069886400.0,0.9999999999999898,0.9999999999999978,0.9999999999999969,1.0000000000000038,-51286206.95842862,-41635337.57725553,-51286206.95842973,-41633406.04312638,1333774800.0,1069950300.0,1333774800.0,1069886400.0
file_1497,162628007746.59988,103316543968.84576,160017099924.95135,102690276513.053,1052649499.8181701,785092867.9411917,1034657077.9405856,786889598.8230562,100323.14389600727,64969.39527350368,103935.48367304831,64307.28834449548,1187389200.0,932720260.0,1182070100.0,931655040.0,0.9999999999999827,1.0000000000000067,0.9999999999999944,0.9999999999999882,-47899815.49549227,-38363467.5878754,-47704758.126160674,-38338450.74076469,1187389200.0,932720260.0,1182070100.0,931655040.0
file_1498,160017099924.95135,102647696452.50302,160289564196.7676,102439865136.99179,1034657077.9405856,786142818.602581,1040683082.969377,780716219.2601795,103935.48367304831,63970.93376254943,99877.45703657062,64968.85431246877,1182070100.0,929220000.0,1175946600.0,929005900.0,0.9999999999999944,1.0000000000000033,0.9999999999999891,0.9999999999999966,-47704758.126160674,-38251537.45517148,-47493647.922734216,-38246165.73526596,1182070100.0,929220000.0,1175946600.0,929005900.0
file_1500,198165962168.76086,119514699021.88031,201229138607.36282,134340055057.85255,1297744088.0925293,943562526.7534351,1310288160.34412,1016003483.6466904,135032.9776448947,97134.63010348975,131567.95841350005,83344.99975134693,1902528400.0,1508340700.0,1897809800.0,1508038300.0,1.0000000000000009,0.9999999999999949,0.9999999999999984,1.0000000000000113,-63932751.19642606,-51484745.4134315,-63753849.96684173,-51478847.99897041,1902528400.0,1508340700.0,1897809800.0,1508038300.0
file_1499,159857771615.79144,101959433740.49203,161456240450.5366,103266983979.33728,1033980902.9144855,783563297.8883781,1046585265.992166,784259457.3991051,103947.70987024039,64307.37907005438,100027.6602958152,64653.32970381115,1181245600.0,929870140.0,1181245700.0,930028540.0,1.0000000000000087,0.999999999999995,0.999999999999994,0.9999999999999979,-47688005.60701015,-38267354.72541084,-47688005.60701048,-38270717.873624004,1181245600.0,929870140.0,1181245700.0,930028540.0
file_1501,201229138607.36282,134301019199.7807,195692410513.8984,118899674292.65048,1310288160.34412,1015360208.7380705,1285190061.6581383,940658533.2684622,131567.95841350005,83192.48416269862,134582.4784437031,97133.80839705866,1897809800.0,1506537500.0,1888964100.0,1506725400.0,0.9999999999999984,0.9999999999999937,0.9999999999999837,0.9999999999999938,-63753849.96684173,-51416303.11423043,-63493986.47549589,-51419565.956374325,1897809800.0,1506537500.0,1888964100.0,1506725400.0
file_1502,200692918421.14032,133424844287.99731,196823105932.05817,119455923766.5005,1307706319.2644653,1011704416.3732414,1290716253.281639,942570769.105505,131543.6412541826,83344.76752265688,134729.83040139746,96758.73199242525,1893664000.0,1504633900.0,1893663900.0,1504391400.0,1.0000000000000089,0.9999999999999974,0.9999999999999953,0.9999999999999973,-63672214.29518835,-51375522.1194524,-63672214.295188226,-51370301.6867746,1893664000.0,1504633900.0,1893663900.0,1504391400.0
file_1503,165347811190.03745,106516253331.36232,151250158633.36105,100606568717.5916,1079608344.0693436,816538964.7127628,1015217439.9444733,782288700.5218544,101796.88250346485,71839.600306586,111008.78095358858,80182.60882352671,1219461600.0,994494500.0,1214588300.0,993845570.0,1.0000000000000169,0.9999999999999974,1.000000000000002,1.0000000000000029,-49331428.22750809,-40478101.28682436,-49146554.62479678,-40461051.287757084,1219461600.0,994494500.0,1214588300.0,993845570.0
file_1504,151250158633.36105,100567724744.27145,163166988752.5874,105700914841.24329,1015217439.9444733,781604388.8073616,1068576971.1266251,812527933.3451519,111008.78095358858,79855.38350979285,101398.87177176352,71838.8405041568,1214588300.0,991699600.0,1210075500.0,991506800.0,1.000000000000002,1.0000000000000067,1.0000000000000036,0.9999999999999908,-49146554.62479678,-40380830.10711547,-48970067.57284311,-40375808.33630036,1214588300.0,991699600.0,1210075500.0,991506800.0
file_1506,85993984655.69101,54100482810.7219,102429671134.16624,68432177715.61499,587513942.6976349,426977391.78704643,640135054.3590834,493542304.5316628,60567.971007375025,46597.44677292755,53120.43638677274,34600.756697474375,473085300.0,370876600.0,469568960.0,369467140.0,0.9999999999999929,0.9999999999999842,0.9999999999999808,0.9999999999999851,-25203054.751249395,-20328909.422149174,-25051598.54183667,-20282533.350713544,473085300.0,370876600.0,469568960.0,369467140.0
file_1505,151259851347.61124,99943328256.74564,164288359711.07608,106473341882.16092,1015329276.1336365,779249762.0082684,1074235620.301361,815816685.7718334,111002.1919056007,80182.43300943387,101534.79340933776,71556.6998829719,1214932900.0,992339140.0,1214932900.0,992487900.0,1.0000000000000362,1.0000000000000007,1.0000000000000053,0.9999999999999886,-49154329.70245673,-40396788.22430088,-49154329.702457406,-40400077.745950796,1214932900.0,992339140.0,1214932900.0,992487900.0
file_1508,102222775521.85904,67862487953.930984,85274562393.09845,54058116359.608574,639256380.5306475,491406300.71025455,583347374.1198056,426249823.3383045,53226.96296462804,34600.853945577146,60338.33845072041,46272.76816169864,469138140.0,368916130.0,469138100.0,368673100.0,0.9999999999999761,0.9999999999999866,0.9999999999999963,0.9999999999999821,-25047647.51580634,-20259310.925876312,-25047647.515806995,-20246404.5092834,469138140.0,368916130.0,469138100.0,368673100.0
file_1507,102429671134.16624,68399878079.88241,84263824040.89006,53434871216.28084,640135054.3590834,492986760.7065762,578398773.6973355,423529837.8274696,53120.43638677274,34362.55211222069,60222.02210187619,46596.28357429118,469568960.0,368179040.0,465633340.0,368386660.0,0.9999999999999808,0.9999999999999856,0.9999999999999899,0.9999999999999929,-25051598.54183667,-20223530.116360977,-24896694.096896157,-20234917.978816178,469568960.0,368179040.0,465633340.0,368386660.0
file_1509,50881627528.73704,43096323103.515434,67467627737.386444,39392285942.34983,372540792.8825989,354855926.765295,462079159.8493557,331993746.97274065,66200.35670142296,39540.703766985585,46300.14829308327,46731.28871988088,324392500.0,294720540.0,323973380.0,295347140.0,0.999999999999984,0.999999999999991,0.9999999999999853,0.9999999999999909,-19114755.36895946,-16803549.732955735,-19074338.470806766,-16823571.705739655,324392500.0,294720540.0,323973380.0,295347140.0
file_1510,67467627737.386444,39380939382.564926,50224793244.948975,43028243109.41289,462079159.8493557,331800473.21573067,369232141.86974144,354642929.4271164,46300.14829308327,46651.67749638875,66063.32030397309,39540.54557534557,323973380.0,295196160.0,323528830.0,295213730.0,0.9999999999999853,0.9999999999999875,0.9999999999999882,0.9999999999999959,-19074338.470806766,-16808061.725384403,-19032467.124711778,-16809118.919009477,323973380.0,295196160.0,323528830.0,295213730.0
file_1511,67444811871.59335,39119857539.5708,50562299250.75337,43082563238.47311,461958862.3237953,330526495.1254487,370894641.269413,354627118.6647358,46311.98838017056,46730.95929255085,66110.05256674383,39448.295633411115,323946080.0,294543420.0,323946100.0,294522080.0,0.9999999999999778,0.9999999999999859,0.9999999999999812,0.999999999999986,-19072719.215469833,-16786348.722088937,-19072719.21546948,-16784893.25133407,323946080.0,294543420.0,323946100.0,294522080.0
file_1513,62889162301.39324,65673057145.74133,94532365846.13521,55467199303.03869,515728244.406559,559252913.412993,694071339.908989,503964761.4771199,122135.26305040467,71087.86812442772,71851.91563793283,86185.04635907053,897919200.0,870782200.0,897132540.0,870552260.0,0.9999999999999768,0.9999999999999986,0.9999999999999881,0.9999999999999996,-34169759.583738096,-31858926.311351646,-34111027.37122502,-31848946.391776122,897919200.0,870782200.0,897132540.0,870552260.0
file_1512,95323727046.74771,55747373229.20403,62889162301.39324,65684925265.375725,698053596.1485882,505393639.52141047,515728244.406559,559461800.0878963,71984.93054238494,86185.41033409297,122135.26305040467,71180.86969411501,898347800.0,871020860.0,897919200.0,870969660.0,1.0,1.0000000000000033,0.9999999999999768,0.9999999999999951,-34210820.375637844,-31880148.34574852,-34169759.583738096,-31876855.95489223,898347800.0,871020860.0,897919200.0,870969660.0
file_1514,62818749986.07144,65345204306.62542,94862072370.08112,55728331393.20935,515282084.63368034,557797985.4286852,695736828.413351,505071111.4893789,122118.02105834529,71180.66874284158,71897.60566709584,86039.5430895956,897559200.0,870380400.0,897559230.0,870601100.0,0.9999999999999962,0.9999999999999903,0.999999999999993,0.9999999999999983,-34151925.62653272,-31841437.323951323,-34151925.62653217,-31850767.438215584,897559200.0,870380400.0,897559230.0,870601100.0
file_1515,59429181231.79736,47319796717.14965,79298478509.68307,41740607412.96291,451752456.9259529,393561606.2308936,530799482.5699005,357251348.22570515,72258.013107871,50850.696101592395,60811.16985017041,67102.33380266563,446356900.0,389073150.0,445807330.0,389478400.0,0.9999999999999941,1.0000000000000173,1.0000000000000016,0.9999999999999988,-23630472.53455384,-20261995.05645289,-23583143.11853868,-20275397.271391217,446356900.0,389073150.0,445807330.0,389478400.0
file_1516,79298478509.68307,41728876652.69483,58754742396.75543,47183965034.08065,530799482.5699005,357045722.53874445,448282004.33426666,392959126.1302161,60811.16985017041,66999.44019912851,72130.68385528239,50850.49668116228,445807330.0,389275740.0,445306200.0,389268450.0,1.0000000000000016,0.999999999999991,0.9999999999999963,0.9999999999999978,-23583143.11853868,-20257041.296332784,-23538471.835117053,-20256343.76886557,445807330.0,389275740.0,445306200.0,389268450.0
file_1517,79311956845.83246,41467771184.816734,59112707985.443275,47304586114.1956,530831118.0504494,355828130.1917925,450079738.3806915,393310986.73850393,60834.68224424421,67101.70100703408,72173.26991703238,50759.455782774225,445854340.0,388837150.0,445854340.0,388838800.0,1.00000000000001,0.9999999999999845,1.0000000000000053,1.0000000000000009,-23585664.968305506,-20241209.44869945,-23585664.968306128,-20241461.40662874,445854340.0,388837150.0,445854340.0,388838800.0
file_1518,49624310030.13488,58637489078.63736,104821577609.45023,45636506813.01902,424125917.28904843,461432106.524425,656335949.0785203,386095957.2456546,86553.99465423712,42234.89252095821,52046.54580072613,67184.90782088348,649720450.0,548308400.0,649694460.0,551194430.0,1.0000000000000167,0.9999999999999828,1.0000000000000033,0.999999999999976,-26651059.322078545,-22811333.189051203,-26645144.276321556,-22900152.627540566,649720450.0,548308400.0,649694460.0,551194430.0
file_1521,71436316500.41533,50624254259.065,65697181859.35587,44256061112.35225,523169104.1531267,421313510.47240996,488021886.9107256,388973492.63851166,64870.850431013794,56936.65846132342,73186.00840255448,65676.22563302486,546137700.0,504105020.0,544885700.0,503723460.0,0.9999999999999795,0.9999999999999979,0.9999999999999915,0.9999999999999957,-25642125.23560423,-22866876.138740648,-25569611.161165446,-22846436.107925598,546137700.0,504105020.0,544885700.0,503723460.0
file_1519,104821577609.45023,45634066172.98095,49282850154.034584,58915599011.85168,656335949.0785203,386055704.3545842,422494870.7049444,463274557.6521466,52046.54580072613,67166.66817800791,86505.86508087273,42235.44677617891,649694460.0,551185540.0,649455360.0,551047360.0,1.0000000000000033,1.0000000000000293,1.00000000000001,0.9999999999999841,-26645144.276321556,-22898247.763464667,-26618413.631765746,-22886170.860317666,649694460.0,551185540.0,649455360.0,551047360.0
file_1520,104698082016.77467,45070257225.27433,49350451823.81487,58630301675.55031,655670089.7934332,382648913.30621004,422839529.4480126,461310199.64236856,52017.904487951346,67181.15832192637,86521.9584300921,42193.108278776665,649481340.0,548103740.0,649481300.0,548243400.0,0.9999999999999846,0.9999999999999903,1.000000000000012,1.000000000000007,-26624287.600177653,-22790909.31717741,-26624287.600178577,-22802959.102472555,649481340.0,548103740.0,649481300.0,548243400.0
file_1522,65697181859.35587,44231226026.769005,70488911359.8008,50060864226.14736,488021886.9107256,388552996.7417698,518308420.24649715,418427819.99864936,73186.00840255448,65578.67209304214,64652.48307890225,56936.32438644029,544885700.0,502995700.0,543661250.0,502795000.0,0.9999999999999915,1.0000000000000013,1.0000000000000113,1.0000000000000102,-25569611.161165446,-22807139.19210052,-25496828.823423296,-22797220.52568218,544885700.0,502995700.0,543661250.0,502795000.0
file_1524,44095223874.97235,42731563043.153656,59304630483.82545,35412767414.42822,327451836.28075886,342689813.4044001,421290875.7070589,308179396.2444601,78345.25651337323,39808.999428947056,39559.739617406325,42663.80855199759,327512350.0,313444160.0,326539970.0,312823140.0,0.9999999999999863,0.9999999999999876,0.999999999999988,0.9999999999999784,-17728841.015493993,-16270179.59042773,-17669237.077818092,-16248169.669287354,327512350.0,313444160.0,326539970.0,312823140.0
file_1523,65822755821.07793,44045184059.134926,70841755413.64264,50609224474.57419,488597333.4273176,388080355.0542021,520414333.80035305,421055438.770705,73082.9012998741,65676.72872875603,64720.1604829583,56862.5649244911,544908800.0,503614180.0,544908860.0,503805400.0,1.0000000000000018,0.9999999999999939,0.9999999999999704,1.00000000000001,-25569063.96580407,-22835247.08170809,-25569063.965804625,-22844518.711702213,544908800.0,503614180.0,544908860.0,503805400.0
file_1525,59304630483.82545,35390232673.71874,43423935249.612,42202523108.75124,421290875.7070589,307773337.4877429,323794956.3011713,340053901.5367453,39559.739617406325,42543.833597587254,78227.20104666737,39808.837537037325,326539970.0,312047400.0,326141660.0,312056060.0,0.999999999999988,0.9999999999999861,0.9999999999999946,0.999999999999985,-17669237.077818092,-16208134.213363055,-17630565.836252164,-16208793.043021202,326539970.0,312047400.0,326141660.0,312056060.0
file_1526,59402957120.088684,35248174205.48767,43801863984.581055,42717842342.70948,421908465.52517796,307626520.4845934,325909261.54721546,342454701.6903231,39551.60138575205,42663.98098609916,78267.58126948995,39711.902727120076,327112700.0,313231870.0,327112670.0,313219420.0,0.9999999999999938,0.9999999999999833,0.9999999999999792,0.9999999999999738,-17690033.375443034,-16250984.587383479,-17690033.37544239,-16249975.13317643,327112700.0,313231870.0,327112670.0,313219420.0
file_1527,50718201800.68689,38148753440.16324,39282647961.79837,28790315033.802887,385780155.4558449,327008006.51143813,325218981.33194923,271536562.56071067,48131.63131626492,45306.770239826124,61207.731191478924,55784.3186356929,378938980.0,366456260.0,378336900.0,366387970.0,0.9999999999999793,0.9999999999999832,1.0000000000000064,0.9999999999999983,-18593987.71172347,-17286554.151400518,-18545123.040264938,-17279925.73064928,378938980.0,366456260.0,378336900.0,366387970.0
file_1528,39282647961.79837,28777659623.080334,50123136401.4942,37834211640.52197,325218981.33194923,271307814.54380155,382733618.1142578,325432287.0456979,61207.731191478924,55668.7426356365,48037.7748624784,45306.58989005196,378336900.0,366126800.0,378120800.0,366056400.0,1.0000000000000064,1.0000000000000027,0.9999999999999833,0.9999999999999775,-18545123.040264938,-17258379.199786305,-18519007.523132816,-17254667.042595863,378336900.0,366126800.0,378120800.0,366056400.0
file_1529,39442367630.27977,28630937654.357357,50493895736.04269,38138560979.198746,325973551.3268986,270820872.3380296,384612061.1182308,326833619.3075092,61223.269860815264,55784.76513739149,48070.9194329177,45233.29345042908,378721900.0,366265150.0,378721900.0,366332580.0,0.9999999999999926,0.9999999999999845,0.9999999999999947,0.999999999999998,-18567765.292992156,-17269323.28905841,-18567765.29299288,-17272754.42496236,378721900.0,366265150.0,378721900.0,366332580.0
file_1530,32811055590.027863,29957906284.84073,40327119309.5091,23128570938.019745,265644937.94381428,256497594.80887032,303066412.7240143,213411843.03886724,47836.306118740154,35234.95318534236,40792.84339553327,51161.45972742469,229928900.0,221663260.0,229726860.0,221579360.0,0.9999999999999877,0.9999999999999757,0.9999999999999873,0.9999999999999851,-13925306.676719632,-12864998.504647711,-13900662.6323626,-12857568.923628591,229928900.0,221663260.0,229726860.0,221579360.0
file_1531,40327119309.5091,23120848408.76828,32416572670.54471,29773173183.73258,303066412.7240143,213270004.5402596,263552275.11652184,255548233.54458475,40792.84339553327,51091.50839271571,47740.733380714184,35234.8415087328,229726860.0,221474000.0,229509980.0,221486370.0,0.9999999999999873,0.9999999999999855,0.9999999999999964,0.9999999999999903,-13900662.6323626,-12845475.209925445,-13874997.626807695,-12846580.164087895,229726860.0,221474000.0,229509980.0,221486370.0
file_1532,40283534815.45314,23033459820.154377,32623683756.591377,29949094138.43939,302922939.35636425,213044413.09082103,264632409.42411995,256350189.23071766,40798.14447575735,51161.754714701274,47772.85504926144,35177.454166718366,229711090.0,221594750.0,229711100.0,221580850.0,0.9999999999999928,0.9999999999999953,0.9999999999999789,0.9999999999999739,-13899537.947152777,-12855807.047154374,-13899537.94715322,-12854492.890816018,229711090.0,221594750.0,229711100.0,221580850.0
file_1533,75231570928.77846,67672208905.121124,90936650266.08914,65299965208.92491,599375698.5001612,563139553.9068124,668077148.3445997,568060036.0043664,91791.22818421821,73988.19906861387,77714.63054757145,54710.32846409844,793356160.0,765612740.0,792053700.0,764900700.0,0.9999999999999852,0.9999999999999841,0.9999999999999946,0.9999999999999968,-33334298.56308136,-31220311.721817717,-33258642.79440158,-31190435.847813353,793356160.0,765612740.0,792053700.0,764900700.0
file_1534,90936650266.08914,65282509350.862755,74438695058.73474,67146155965.288895,668077148.3445997,567718216.6444712,594965686.880538,560437484.1989772,77714.63054757145,54533.18892705556,91391.36690822491,73987.93251992823,792053700.0,764132400.0,790893300.0,764239940.0,0.9999999999999946,0.9999999999999893,0.9999999999999785,1.0000000000000004,-33258642.79440158,-31149926.61985947,-33189799.741418842,-31154440.113720756,792053700.0,764132400.0,790893300.0,764239940.0
file_1537,60742558416.27711,45758609383.384636,67295511143.71431,46679161879.41394,451493008.2255688,384995347.033453,500463585.0225735,400862004.71711946,73860.5706280597,59392.00159376128,52527.69455466451,51605.862462480996,482225800.0,454032500.0,479954720.0,454007230.0,0.999999999999995,0.9999999999999969,0.9999999999999915,0.9999999999999963,-23677226.371909827,-21421108.507574663,-23575975.2113517,-21419869.98053454,482225800.0,454032500.0,479954720.0,454007230.0
file_1535,90872903459.64267,65091633634.09641,74885610469.00075,67655512546.02248,667991478.7815294,567379304.4723926,597402360.837039,562835963.8093774,77705.45302304495,54710.87495026832,91520.89342947533,73821.21442931987,792178900.0,765196350.0,792178940.0,765085400.0,1.0000000000000075,0.9999999999999954,1.0000000000000053,1.0000000000000062,-33264824.57270825,-31192538.127796877,-33264824.572709013,-31187680.030993782,792178900.0,765196350.0,792178940.0,765085400.0
file_1536,68138633653.987755,46969741341.75556,60742558416.27711,45770742117.35289,505181896.9925976,402427050.1017697,451493008.2255688,385204674.7536845,52807.331059150354,51605.73541899611,73860.5706280597,59482.81898340367,482919580.0,454620500.0,482225800.0,454215680.0,0.9999999999999873,0.9999999999999848,0.999999999999995,0.9999999999999962,-23730691.57023947,-21458120.77052367,-23677226.371909827,-21438663.897465724,482919580.0,454620500.0,482225800.0,454215680.0
file_1538,60409024273.94243,45294600948.87518,67680360962.56681,46933796729.120514,449729198.83603096,383075109.7707772,502374355.09576035,401818028.28681874,73866.60447733426,59482.90347314832,52626.15738450138,51431.72264318649,480639460.0,453045150.0,480639460.0,453065950.0,0.9999999999999867,0.999999999999986,0.9999999999999825,0.9999999999999987,-23629008.95190388,-21395995.738403622,-23629008.951904513,-21396812.337574575,480639460.0,453045150.0,480639460.0,453065950.0
file_1539,44722574205.059586,37894969019.0669,50967638660.29755,32545650625.577248,363781748.93549824,347937398.4689181,400890414.5325346,300710718.1226685,71090.40263349333,50940.31588368843,59283.41297427813,75355.71363118933,480259940.0,467353250.0,480032540.0,467234900.0,0.9999999999999749,0.9999999999999866,1.0000000000000024,1.0000000000000122,-21413436.43592934,-19983522.885527413,-21386219.186590683,-19974497.09778838,480259940.0,467353250.0,480032540.0,467234900.0
file_1541,50893750416.24586,32374913730.552326,44437376565.77382,37882757805.36379,400521903.4171667,299974885.91397166,362306729.4218054,347730827.05141425,59281.417017594475,75355.89122460954,71019.19385519146,50854.30977456602,479890800.0,467163400.0,479890780.0,467179740.0,0.9999999999999963,0.9999999999999881,0.9999999999999769,0.9999999999999843,-21376405.126680724,-19965203.208204925,-21376405.12667917,-19966527.615365624,479890800.0,467163400.0,479890780.0,467179740.0
file_1540,50967638660.29755,32537800129.1836,44202790305.758545,37685289910.85183,400890414.5325346,300572437.3976972,361122631.4742098,346859538.16287065,59283.41297427813,75289.12382608523,70985.4016742036,50940.33196130952,480032540.0,467150240.0,479664580.0,467131500.0,1.0000000000000024,0.9999999999999841,1.0000000000000104,0.9999999999999891,-21386219.186590683,-19963730.015626352,-21349307.262313303,-19962121.75528511,480032540.0,467150240.0,479664580.0,467131500.0
file_1542,48924518853.35594,32438268970.57742,72881165464.73503,46984004857.5824,369000097.16553736,284479710.5723636,471662840.3417711,354871729.7033291,54033.68006953326,54105.05782802726,40928.39149330318,36923.06094552725,348475200.0,295546500.0,348146000.0,297299520.0,0.9999999999999949,0.9999999999999896,0.9999999999999806,0.999999999999969,-18780613.50089115,-15818296.344680702,-18752982.97492474,-15882512.852155613,348475200.0,295546500.0,348146000.0,297299520.0
file_1544,72768599832.55406,46609808649.459625,48713865689.90967,32430253993.02279,471217560.01459837,352684197.4269886,367911624.61347246,284347075.83346295,40926.44897038217,36921.93634701652,53837.92110665532,54048.9045529432,348076670.0,295639200.0,348076670.0,295476830.0,0.9999999999999899,0.9999999999999966,0.9999999999999946,1.0000000000000004,-18747313.25954478,-15817493.803841583,-18747313.25954476,-15808836.872404903,348076670.0,295639200.0,348076670.0,295476830.0
file_1543,72881165464.73503,46975982512.883835,48483374436.32256,32652274181.676193,471662840.3417711,354740276.18364453,366827086.64750767,286050986.13978505,40928.39149330318,36898.37880451966,53742.28658862012,54105.818234323444,348146000.0,297214720.0,347756600.0,297375800.0,0.9999999999999806,0.9999999999999656,0.9999999999999789,0.9999999999999826,-18752982.97492474,-15874039.941958813,-18720119.920706846,-15882551.218928752,348146000.0,297214720.0,347756600.0,297375800.0
file_1545,84957529651.57224,69048465046.51254,94714046761.8685,55593364921.71085,613981297.3556185,538628789.6612766,655037627.5313711,475505323.9416871,71661.5989472154,52897.864157757,70888.95277158942,62909.43357767314,581342800.0,515125980.0,580046460.0,515854000.0,0.9999999999999881,0.9999999999999966,0.9999999999999987,0.9999999999999907,-29792122.646663476,-25887938.9225854,-29713333.753601957,-25916745.207014855,581342800.0,515125980.0,580046460.0,515854000.0
file_1546,94714046761.8685,55579976468.547676,83981702761.21928,68830667052.87515,655037627.5313711,475243306.59504795,609294653.190835,537764912.8696516,70888.95277158942,62715.722619033484,71431.20752519483,52898.088895379624,580046460.0,515349280.0,579443100.0,515298100.0,0.9999999999999987,0.9999999999999899,0.9999999999999848,0.9999999999999887,-29713333.753601957,-25885429.769044593,-29666067.059905082,-25881033.382820692,580046460.0,515349280.0,579443100.0,515298100.0
file_1547,94969413087.941,55254645791.87986,84518136335.17488,69038466764.19792,656246507.3108664,473695372.4074979,611978538.3821173,538462642.014394,70896.94192114986,62909.46012622308,71511.2767247546,52832.57977463358,580733900.0,514972500.0,580733900.0,515021060.0,0.9999999999999775,0.999999999999993,0.9999999999999928,0.9999999999999896,-29744539.43492689,-25871460.233844392,-29744539.434927337,-25875573.103852592,580733900.0,514972500.0,580733900.0,515021060.0
file_1548,50606987135.533066,33546761424.69374,59994907998.36385,43151026113.34044,391706062.0869837,305955849.7103698,422773030.2427583,346435884.9981257,53152.56209167601,48648.76763251347,50579.486302729485,46449.69484206987,355989100.0,325033060.0,355644320.0,325308200.0,0.9999999999999899,1.0000000000000056,0.9999999999999936,1.0000000000000009,-19538797.403309654,-17386463.85138558,-19510642.51183982,-17393899.921607535,355989100.0,325033060.0,355644320.0,325308200.0
file_1549,59994907998.36385,43141828199.222626,50239621157.80043,33430273230.24205,422773030.2427583,346296659.18555975,389800752.5249295,305611937.24916387,50579.486302729485,46433.67194909686,53023.622766750945,48648.652868160294,355644320.0,325211040.0,355412380.0,325350400.0,0.9999999999999936,0.9999999999999581,0.9999999999999767,1.0000000000000018,-19510642.51183982,-17385664.331625428,-19486857.823159475,-17393414.505705494,355644320.0,325211040.0,355412380.0,325350400.0
file_1550,59938871549.82956,43040920439.18904,50478019509.83438,33541239778.72574,422608244.7172241,345968448.9479097,390946793.1679721,305863365.0259383,50581.38379774338,46449.60487843187,53066.634747460426,48599.296324515584,355755420.0,325130700.0,355755460.0,324991780.0,0.9999999999999863,0.9999999999999923,1.000000000000003,0.9999999999999789,-19514860.095159695,-17387942.617331088,-19514860.095160212,-17380128.02256718,355755420.0,325130700.0,355755460.0,324991780.0
file_1551,219714159006.85883,126058384368.03442,182013089834.77496,135110447188.68925,1370404793.5772686,957097514.3100128,1220426884.3001614,1006422457.5635071,100431.67559579332,80322.79093596681,126763.33342444318,63818.0755399954,1855715000.0,1450369700.0,1849348900.0,1447904300.0,0.9999999999999964,0.9999999999999959,1.000000000000009,0.9999999999999823,-60711410.04495977,-48600938.92463762,-60500349.03485231,-48548580.873050734,1855715000.0,1450369700.0,1849348900.0,1447904300.0
file_1552,182013089834.77496,135059262448.14255,216584571265.00983,124849027131.69475,1220426884.3001614,1005547656.9414406,1354984264.4105053,950875197.6688786,126763.33342444318,63483.932771941305,100223.02264402152,80321.77220765929,1849348900.0,1444788700.0,1839337500.0,1443168800.0,1.000000000000009,0.9999999999999913,0.9999999999999968,1.000000000000001,-60500349.03485231,-48448439.27096492,-60219787.78516657,-48419192.72485991,1849348900.0,1444788700.0,1839337500.0,1443168800.0
file_1553,181681298769.9273,134150423352.73872,217944807866.83368,125994779856.93918,1218819737.5813656,1002067596.6493435,1361762083.1788998,956033701.9469967,126684.79795336523,63819.734088038254,100290.40828391013,79892.12691157608,1845699500.0,1444490400.0,1845699500.0,1446009300.0,1.0000000000000135,1.0000000000000089,0.9999999999999963,1.0000000000000018,-60430576.16602473,-48450729.96044851,-60430576.1660233,-48476998.47943841,1845699500.0,1444490400.0,1845699500.0,1446009300.0
file_1554,112142844964.95938,79855110590.61584,109466575273.89944,80922947382.65631,766393437.8180823,652730815.1654011,763401151.5355897,624406618.6309905,78047.80632407345,37429.93686600663,80804.51912193552,62163.1335097055,1162271100.0,1037879500.0,1160570600.0,1038760400.0,1.000000000000028,0.9999999999999781,1.0000000000000122,0.9999999999999875,-37300698.98135297,-32539799.01466428,-37207045.7912289,-32549193.530563332,1162271100.0,1037879500.0,1160570600.0,1038760400.0
file_1555,109466575273.89944,80894560402.61894,110781375989.62523,79173088900.93405,763401151.5355897,623920717.4844096,759611199.0650716,649253137.4448105,80804.51912193552,61945.5257050368,77897.1627236898,37428.219122587405,1160570600.0,1037734140.0,1157636900.0,1035172100.0,1.0000000000000122,1.0000000000000009,0.9999999999999759,1.0000000000000135,-37207045.7912289,-32497998.28296363,-37114490.27978666,-32449945.996197358,1160570600.0,1037734140.0,1157636900.0,1035172100.0
file_1558,78662355749.22775,42436043952.293945,50622031950.758965,47013724421.587776,527173948.19736123,362622719.09395206,416217428.9760349,389536005.0500926,45604.635912310725,49051.67013127577,63341.36789535417,46389.62942511752,417606240.0,373514240.0,416993600.0,373590600.0,0.9999999999999789,0.9999999999999788,0.9999999999999736,0.9999999999999978,-22449947.587786708,-19802789.57061155,-22405877.41755797,-19809230.25126321,417606240.0,373514240.0,416993600.0,373590600.0
file_1556,109700774166.14597,80076704762.72493,111392319056.20908,79818738466.73114,764267884.130054,620392205.1763995,762812715.1814542,652192121.1528684,80783.34751750954,62163.53444318843,77952.96847015698,37333.33238269355,1159335300.0,1033823800.0,1159335400.0,1036289540.0,0.9999999999999722,1.0000000000000013,1.0000000000000082,1.0000000000000013,-37207966.7631517,-32447715.139758248,-37207966.76315134,-32493509.69115885,1159335300.0,1033823800.0,1159335400.0,1036289540.0
